TF	High	Low	log2FC_High_vs_Low	diff_High_minus_Low	Regulation
HMG20A	3.91460687952025e-05	2.90274428865102e-05	0.43144866261642	1.01186259086923e-05	Higher in High / Lower in Low
RFX2	0.000421575211694926	0.000314687110822561	0.421871834926503	0.000106888100872365	Higher in High / Lower in Low
POGK	0.00019177356194451	0.000143160079406657	0.421774338434928	4.86134825378528e-05	Higher in High / Lower in Low
HHEX	0.000128556482183324	9.6028626523364e-05	0.420865528348538	3.25278556599599e-05	Higher in High / Lower in Low
RFX4	5.10618790306868e-05	3.82156138124368e-05	0.418083475976123	1.28462652182501e-05	Higher in High / Lower in Low
DLX4	9.73425360425314e-05	7.2901571928446e-05	0.417119941656203	2.44409641140854e-05	Higher in High / Lower in Low
TCF7L2	0.000890877590901006	0.000668263895316533	0.414809230076551	0.000222613695584473	Higher in High / Lower in Low
ZNF254	0.000422577116620104	0.000317585822943045	0.412068019861555	0.000104991293677059	Higher in High / Lower in Low
FOXC2	0.000178869088840278	0.000134905015907771	0.406959837383383	4.3964072932507e-05	Higher in High / Lower in Low
MEOX1	4.14886192492196e-05	3.13445384072868e-05	0.40450043521384	1.01440808419328e-05	Higher in High / Lower in Low
ZNF197	0.000674721677428866	0.000510293792010294	0.402964353834823	0.000164427885418572	Higher in High / Lower in Low
ZNF320	0.00224525005285814	0.00170098638777577	0.400504510077636	0.00054426366508237	Higher in High / Lower in Low
NFE2	0.000752494151009157	0.00057080753203713	0.398675935217032	0.000181686618972027	Higher in High / Lower in Low
RARG	0.000809748628842984	0.000614447343743892	0.398184682112773	0.000195301285099092	Higher in High / Lower in Low
TFCP2	0.00232770659959349	0.00177551185031728	0.390674213679457	0.000552194749276213	Higher in High / Lower in Low
NKX6-1	4.57081230062777e-05	3.48802890435286e-05	0.390037601015528	1.08278339627491e-05	Higher in High / Lower in Low
CEBPD	0.00034928734544923	0.000266739021997175	0.388985351331157	8.25483234520547e-05	Higher in High / Lower in Low
NFIA	0.000111252005934899	8.52058404889686e-05	0.384806723082999	2.604616544593e-05	Higher in High / Lower in Low
BHLHE40	0.00123507083541765	0.000947069233779728	0.383051951749496	0.00028800160163792	Higher in High / Lower in Low
NR2E3	0.000300792035379995	0.000231447396614568	0.378081888064866	6.9344638765427e-05	Higher in High / Lower in Low
ZIC2	0.0010518377344011	0.000809392145762361	0.378001363618524	0.000242445588638742	Higher in High / Lower in Low
ZNF71	0.00154406311871758	0.00118820456108399	0.377948469147972	0.000355858557633586	Higher in High / Lower in Low
ZFP41	0.000310177660987015	0.000238756333202176	0.377555645707757	7.14213277848392e-05	Higher in High / Lower in Low
PRDM6	0.000247564476205056	0.000190618284819704	0.377117623923544	5.69461913853518e-05	Higher in High / Lower in Low
ETV6	0.00123185695735721	0.000949125067201418	0.376164595493122	0.000282731890155788	Higher in High / Lower in Low
PAX7	0.000172483176733708	0.000133135242979451	0.373562881556158	3.93479337542567e-05	Higher in High / Lower in Low
DRGX	2.1337522259383e-05	1.6488230613162e-05	0.371954081316184	4.849291646221e-06	Higher in High / Lower in Low
JRKL	3.67544796448559e-05	2.84161071243512e-05	0.371210019329398	8.33837252050461e-06	Higher in High / Lower in Low
ZNF81	0.000120896661273287	9.35714417489094e-05	0.369633866893485	2.7325219524378e-05	Higher in High / Lower in Low
E2F5	0.000246405291811277	0.000191206951085466	0.365898099111718	5.51983407258115e-05	Higher in High / Lower in Low
BCL6B	7.26281653782454e-05	5.64194943206608e-05	0.3643348313623	1.62086710575845e-05	Higher in High / Lower in Low
CXXC1	0.000189580990327335	0.000147712131706177	0.360025773236195	4.18688586211584e-05	Higher in High / Lower in Low
CDC5L	4.88137920957544e-05	3.82541435831232e-05	0.351671990896822	1.05596485126312e-05	Higher in High / Lower in Low
TFAP2C	0.00483672369000864	0.00379629405731007	0.34943836791805	0.00104042963269858	Higher in High / Lower in Low
BHLHE41	0.000239391434003021	0.000188028441870797	0.348420459763246	5.13629921322244e-05	Higher in High / Lower in Low
SOX9	0.000858958336055293	0.000678418909031761	0.340411728599253	0.000180539427023532	Higher in High / Lower in Low
TBPL2	1.89833458541898e-05	1.50080155372823e-05	0.338999053207632	3.97533031690745e-06	Higher in High / Lower in Low
ETS2	0.00118757806505196	0.000942621283484668	0.333272158569315	0.000244956781567288	Higher in High / Lower in Low
MYBL1	0.000152734852165862	0.000121532639980639	0.329685231996352	3.1202212185223e-05	Higher in High / Lower in Low
ATF6B	0.00146395577679614	0.00116667203339307	0.327472890417509	0.000297283743403063	Higher in High / Lower in Low
FOXG1	0.000120281525225648	9.59145263943894e-05	0.326593527306039	2.43669988312582e-05	Higher in High / Lower in Low
ZNF24	0.000336679344316571	0.000268543751046081	0.326217953391385	6.813559327049e-05	Higher in High / Lower in Low
HES7	0.000124166229407213	9.91686555769319e-05	0.324316448990894	2.49975738302816e-05	Higher in High / Lower in Low
SALL4	0.00113441828789341	0.000908344752687016	0.320640797553034	0.000226073535206398	Higher in High / Lower in Low
GLIS3	0.000796873872458658	0.00063870539655018	0.319200710493833	0.000158168475908478	Higher in High / Lower in Low
SOX7	0.000121902830350738	9.77421532809181e-05	0.318678537493811	2.41606770698201e-05	Higher in High / Lower in Low
ZNF649	0.000252757371184903	0.000202864973816456	0.31723323149955	4.9892397368447e-05	Higher in High / Lower in Low
KLF7	0.00276722521715215	0.00222183527610136	0.316688191858894	0.000545389941050788	Higher in High / Lower in Low
EBF3	7.85603433192634e-05	6.3162813013326e-05	0.3147253624007	1.53975303059373e-05	Higher in High / Lower in Low
HOXB7	0.000452003122361131	0.000363444120766399	0.314599092772293	8.85590015947323e-05	Higher in High / Lower in Low
TET3	2.96198083457985e-05	2.38235457014582e-05	0.314172972599848	5.79626264434035e-06	Higher in High / Lower in Low
ZBTB44	0.000103053531446937	8.29514606147541e-05	0.313054315274665	2.01020708321834e-05	Higher in High / Lower in Low
LIN28A	7.20296012953957e-05	5.79858301518329e-05	0.312889037853598	1.40437711435628e-05	Higher in High / Lower in Low
ELF4	0.00162205277004284	0.00130587634348715	0.312802442650203	0.000316176426555688	Higher in High / Lower in Low
ZNF75A	0.000651357018326048	0.000524663062825862	0.312057243625873	0.000126693955500186	Higher in High / Lower in Low
ZNF316	0.000500076997880472	0.000403047641017197	0.311199799051398	9.7029356863275e-05	Higher in High / Lower in Low
NEUROD1	0.000337172713018384	0.000271882608810937	0.310503811511475	6.52901042074469e-05	Higher in High / Lower in Low
TFAP2A	0.00551203962171468	0.00444601953544153	0.310071964741734	0.00106602008627314	Higher in High / Lower in Low
NPAS2	0.000286419633288198	0.00023142889848991	0.307561244338404	5.4990734798288e-05	Higher in High / Lower in Low
NR2F2	0.000522629006241024	0.000423822675515302	0.302326355643015	9.8806330725722e-05	Higher in High / Lower in Low
ZNF415	0.000462459811356731	0.000375145408225205	0.301878025725822	8.73144031315264e-05	Higher in High / Lower in Low
SOX14	9.49115732726422e-05	7.70090268321173e-05	0.301556097797019	1.79025464405249e-05	Higher in High / Lower in Low
HOXA3	5.56796794232586e-05	4.51994476716104e-05	0.300845160791734	1.04802317516482e-05	Higher in High / Lower in Low
GLI3	0.00051162501045532	0.000415766040192616	0.299314802588149	9.58589702627036e-05	Higher in High / Lower in Low
ZNF211	5.94694910732134e-05	4.83580814049954e-05	0.2983921649338	1.1111409668218e-05	Higher in High / Lower in Low
POU2F3	0.00016456099205315	0.00013400398313278	0.296346312381152	3.055700892037e-05	Higher in High / Lower in Low
KLF12	0.00374263548625956	0.00304848402533826	0.295962549106957	0.000694151460921298	Higher in High / Lower in Low
NFAT5	0.00046570487180308	0.000380419349289132	0.291825277081359	8.52855225139474e-05	Higher in High / Lower in Low
PRDM4	0.000454963213993653	0.000371745605131477	0.291434143593972	8.32176088621755e-05	Higher in High / Lower in Low
CREB1	0.00189623371922261	0.00155301778486554	0.28806242565866	0.000343215934357075	Higher in High / Lower in Low
HIF3A	4.70918698865539e-05	3.85915450577286e-05	0.287192529347676	8.50032482882537e-06	Higher in High / Lower in Low
ZNF354B	9.36467183048625e-05	7.67704646439168e-05	0.286676719959459	1.68762536609457e-05	Higher in High / Lower in Low
ZNF562	6.31137766875612e-05	5.18195598212179e-05	0.28445769703643	1.12942168663433e-05	Higher in High / Lower in Low
DMRT2	3.98433733871969e-05	3.27310402005885e-05	0.283679560963067	7.11233318660845e-06	Higher in High / Lower in Low
TCF7	0.000335487400788905	0.000275659722136679	0.283370009595122	5.98276786522257e-05	Higher in High / Lower in Low
ZNF132	0.00115958417410447	0.000956810079040402	0.277303030430629	0.000202774095064069	Higher in High / Lower in Low
ZNF808	0.000204884422955226	0.000169124302085267	0.276726173031354	3.57601208699592e-05	Higher in High / Lower in Low
ZNF805	0.000401126178711984	0.000331589928593456	0.27465586004844	6.95362501185276e-05	Higher in High / Lower in Low
HSF1	0.00122686403944892	0.00101483604037128	0.273728693877207	0.000212027999077634	Higher in High / Lower in Low
RBAK	0.00175014390087423	0.00144842045978676	0.272993070499025	0.000301723441087472	Higher in High / Lower in Low
ZNF480	0.000577089707266214	0.000478771189517694	0.269459209151765	9.83185177485206e-05	Higher in High / Lower in Low
ZNF214	0.000170344466328657	0.00014154899873362	0.26715336551288	2.87954675950367e-05	Higher in High / Lower in Low
MAFG	0.00128684974310343	0.00107093955736428	0.264966528588565	0.000215910185739149	Higher in High / Lower in Low
YBX2	7.8936394944723e-05	6.57579010954638e-05	0.263526015169312	1.31784938492592e-05	Higher in High / Lower in Low
ZNF182	0.000371626939450627	0.000309979000193124	0.261684527964794	6.16479392575032e-05	Higher in High / Lower in Low
ALX4	3.59624154616502e-05	3.00792880756317e-05	0.25771871859454	5.88312738601855e-06	Higher in High / Lower in Low
ZNF530	0.00140958468680773	0.00118029358699669	0.256124375551439	0.000229291099811044	Higher in High / Lower in Low
YBX3	0.000261054733983328	0.000218805034982992	0.254706277370865	4.2249699000336e-05	Higher in High / Lower in Low
BCL11A	0.000637794901717983	0.000534616790530515	0.254587373110567	0.000103178111187468	Higher in High / Lower in Low
ZNF77	0.000656459299262457	0.000550593124685977	0.253718929006523	0.00010586617457648	Higher in High / Lower in Low
OSR2	0.00066105094851123	0.000554609038893354	0.253290296220057	0.000106441909617876	Higher in High / Lower in Low
MEOX2	2.25778866129945e-05	1.89449600999258e-05	0.253095123278584	3.63292651306876e-06	Higher in High / Lower in Low
SPZ1	0.000141295356658949	0.000118854494542425	0.249517402323064	2.24408621165244e-05	Higher in High / Lower in Low
ZNF652	7.35335204305003e-05	6.18575860750071e-05	0.249451150613594	1.16759343554932e-05	Higher in High / Lower in Low
E2F3	0.00144260464147972	0.0012138080596226	0.249135646670571	0.000228796581857123	Higher in High / Lower in Low
HES4	0.000174863508427228	0.000147159312796604	0.248850250682268	2.77041956306232e-05	Higher in High / Lower in Low
SP8	0.000571840541283847	0.000481605378468069	0.247761353922649	9.0235162815778e-05	Higher in High / Lower in Low
TIGD2	3.50844186262372e-05	2.96248211602082e-05	0.244023253567841	5.45959746602902e-06	Higher in High / Lower in Low
ZNF217	0.000200220488597078	0.00016958462042225	0.239584144532157	3.06358681748277e-05	Higher in High / Lower in Low
FOXD3	0.000243265478790952	0.00020668523805468	0.235096148741883	3.65802407362723e-05	Higher in High / Lower in Low
PHOX2B	9.53084292790338e-05	8.14335601245211e-05	0.226980081208167	1.38748691545127e-05	Higher in High / Lower in Low
ZNF3	0.000465146542678388	0.000398520207144806	0.223032373089129	6.66263355335815e-05	Higher in High / Lower in Low
HESX1	7.7201214115563e-05	6.61763664793453e-05	0.222307144770154	1.10248476362177e-05	Higher in High / Lower in Low
MAFF	0.00102197565977134	0.000876513030374535	0.221513369244853	0.000145462629396809	Higher in High / Lower in Low
YY2	0.000623677567944728	0.000535537364102535	0.21981309739598	8.8140203842193e-05	Higher in High / Lower in Low
ZNF304	0.00395753510323208	0.00340724239018102	0.215997557229763	0.000550292713051059	Higher in High / Lower in Low
ZNF611	0.00272855188390212	0.00235036969748813	0.215247767614559	0.000378182186413987	Higher in High / Lower in Low
ZNF8	3.14309999996632e-05	2.71224924451043e-05	0.212697681810016	4.30850755455892e-06	Higher in High / Lower in Low
CEBPE	4.60544743852045e-05	3.98899430707277e-05	0.207315778419829	6.16453131447682e-06	Higher in High / Lower in Low
ZNF37A	0.00172801765425169	0.00149716260785204	0.206887021964491	0.000230855046399647	Higher in High / Lower in Low
NR2F1	0.0008944903182318	0.000775194350266869	0.206507785911734	0.000119295967964931	Higher in High / Lower in Low
SP4	0.00581022279833377	0.00504566545527496	0.203548928482343	0.000764557343058811	Higher in High / Lower in Low
CREB3L4	0.00100333536583727	0.000872372562959106	0.201787585698243	0.000130962802878167	Higher in High / Lower in Low
MEF2B	0.000226061813006227	0.000196578432552478	0.201612166658629	2.94833804537487e-05	Higher in High / Lower in Low
ZNF525	3.48855136702068e-05	3.03462227421134e-05	0.201110505712349	4.53929092809342e-06	Higher in High / Lower in Low
ATF4	0.00174910336922389	0.00152153286180591	0.201090047152946	0.00022757050741798	Higher in High / Lower in Low
TCF21	0.000106429083096364	9.26566635909206e-05	0.199925598517268	1.37724195054435e-05	Higher in High / Lower in Low
ZNF41	0.000649378545107577	0.000565475180142925	0.199595984298074	8.3903364964652e-05	Higher in High / Lower in Low
ELK1	0.00245254762038882	0.00213964014063476	0.196912965820804	0.000312907479754064	Higher in High / Lower in Low
MSX1	4.15118720818142e-05	3.6232133776379e-05	0.196253717690823	5.27973830543525e-06	Higher in High / Lower in Low
ZNF680	0.000579607857123014	0.000506510308244603	0.194485485844062	7.3097548878411e-05	Higher in High / Lower in Low
ZBTB14	0.000609575214067948	0.000532888898797568	0.193969429532547	7.66863152703799e-05	Higher in High / Lower in Low
VENTX	1.82414820339406e-05	1.5959845644507e-05	0.192775117126986	2.28163638943363e-06	Higher in High / Lower in Low
ZNF658	0.00132168145374175	0.00115689034560656	0.192122363840136	0.000164791108135189	Higher in High / Lower in Low
KLF10	0.00560832480791558	0.00491073944448781	0.191629624646174	0.000697585363427776	Higher in High / Lower in Low
CLOCK	0.000297322952966368	0.000260340997506186	0.191628253161715	3.69819554601824e-05	Higher in High / Lower in Low
MLX	0.000709932860634457	0.000622007091639011	0.190751535678182	8.79257689954457e-05	Higher in High / Lower in Low
NKX2-4	2.2203454099773e-05	1.94763381409027e-05	0.18906076487734	2.72711595887024e-06	Higher in High / Lower in Low
DPRX	3.04203820160762e-05	2.67027078833138e-05	0.188051559153446	3.71767413276247e-06	Higher in High / Lower in Low
ZBTB48	0.000495876907550562	0.000435637491442844	0.186853882619038	6.02394161077185e-05	Higher in High / Lower in Low
BARHL1	2.43102087964868e-05	2.13719186286277e-05	0.185845039228288	2.93829016785911e-06	Higher in High / Lower in Low
IKZF4	5.88217785988642e-05	5.1904005017211e-05	0.180504216757797	6.91777358165324e-06	Higher in High / Lower in Low
RHOXF1	5.44749417956479e-05	4.81160467269773e-05	0.179074286077264	6.3588950686706e-06	Higher in High / Lower in Low
SIX4	0.000226868367943029	0.000200418757044981	0.17883784978265	2.64496108980487e-05	Higher in High / Lower in Low
ZNF16	0.00120301391086866	0.00106603334852427	0.174400739220414	0.000136980562344397	Higher in High / Lower in Low
HAND1	0.000126430360667407	0.000112124149765032	0.173245759404539	1.43062109023745e-05	Higher in High / Lower in Low
KLF6	0.00255483152598117	0.00226783031469222	0.171915453179475	0.000287001211288949	Higher in High / Lower in Low
GATA6	0.000236546604160207	0.000210030262736705	0.171527155611331	2.65163414235021e-05	Higher in High / Lower in Low
NKX2-3	6.71306461707429e-05	5.96513659479151e-05	0.170416085422193	7.47928022282783e-06	Higher in High / Lower in Low
VSX2	6.28806031676453e-05	5.59480846257871e-05	0.16852603048996	6.93251854185821e-06	Higher in High / Lower in Low
CXXC5	3.55912459010919e-05	3.16687279099759e-05	0.168463016979527	3.92251799111595e-06	Higher in High / Lower in Low
MAX	0.00148011168603422	0.0013209870055081	0.164089755949264	0.000159124680526122	Higher in High / Lower in Low
HNF1B	0.000205987875021205	0.000184495812319114	0.158971267155833	2.14920627020903e-05	Higher in High / Lower in Low
FEV	0.000221241518286412	0.000198171261572416	0.158874311146247	2.30702567139955e-05	Higher in High / Lower in Low
BACH2	0.000335793925252111	0.000301193357511352	0.156886128482473	3.46005677407583e-05	Higher in High / Lower in Low
LHX3	1.70472060842882e-05	1.52945246155246e-05	0.156519075629553	1.75268146876359e-06	Higher in High / Lower in Low
ZNF419	0.00102192943668396	0.000917563288631798	0.155415990925999	0.000104366148052165	Higher in High / Lower in Low
ZNF582	9.51119657850495e-05	8.54296465526722e-05	0.154889868691456	9.68231923237726e-06	Higher in High / Lower in Low
SPIC	6.42136577216746e-05	5.77198905254922e-05	0.15381136315442	6.49376719618237e-06	Higher in High / Lower in Low
BORCS8-MEF2B	1.14130522425272e-05	1.02778441186427e-05	0.151145596850205	1.13520812388448e-06	Higher in High / Lower in Low
FOXJ3	0.000690124900625014	0.000621875446138207	0.150231809788329	6.8249454486807e-05	Higher in High / Lower in Low
ZNF669	0.000494389783883526	0.000445582538195774	0.149956203171566	4.88072456877525e-05	Higher in High / Lower in Low
GSC	4.43970923091103e-05	4.01072600184919e-05	0.146601436070465	4.28983229061841e-06	Higher in High / Lower in Low
IRX6	2.49272511124644e-05	2.2541851130568e-05	0.145117189843472	2.38539998189643e-06	Higher in High / Lower in Low
PROP1	2.91856399342776e-05	2.64983289776776e-05	0.139356816140622	2.68731095660007e-06	Higher in High / Lower in Low
ZNF565	0.000153133685250944	0.000139045958788924	0.139229760994283	1.40877264620201e-05	Higher in High / Lower in Low
RFX3	0.000587804183065372	0.000533735543822107	0.139210510995428	5.40686392432659e-05	Higher in High / Lower in Low
ZNF7	0.000254269551643687	0.000230885789543833	0.139179273082971	2.3383762099854e-05	Higher in High / Lower in Low
TBX21	0.000143617616034435	0.000130655925875627	0.136460060993738	1.29616901588079e-05	Higher in High / Lower in Low
PBX3	0.00277320601388091	0.00252689049699175	0.134191642822812	0.00024631551688916	Higher in High / Lower in Low
NEUROG2	2.55491775396289e-05	2.3293123626865e-05	0.133372183715481	2.25605391276398e-06	Higher in High / Lower in Low
ZNF765	0.00236182841375516	0.00215418822066154	0.132759841378561	0.000207640193093617	Higher in High / Lower in Low
NR4A3	5.54024800176526e-05	5.05340965472383e-05	0.132693170369216	4.86838347041428e-06	Higher in High / Lower in Low
TP73	0.00073641661038334	0.000672118829377374	0.131805827898999	6.4297781005966e-05	Higher in High / Lower in Low
ZSCAN5C	6.46045055730366e-05	5.89917356681632e-05	0.131121713644272	5.61276990487339e-06	Higher in High / Lower in Low
POU3F1	0.000176533721725913	0.000161244195795101	0.130696488321411	1.52895259308123e-05	Higher in High / Lower in Low
EOMES	5.48013858440688e-05	5.00657310471235e-05	0.130388681767338	4.73565479694526e-06	Higher in High / Lower in Low
PRDM12	3.66004784613375e-05	3.34398675140258e-05	0.130293004176302	3.16061094731161e-06	Higher in High / Lower in Low
ZSCAN31	0.00114766539663761	0.00104889115269233	0.129837099943412	9.87742439452829e-05	Higher in High / Lower in Low
SCRT2	5.47984673581516e-05	5.00959989249968e-05	0.129439913684326	4.70246843315476e-06	Higher in High / Lower in Low
SATB1	0.000569136195711858	0.000520613712808067	0.128560598350101	4.85224829037903e-05	Higher in High / Lower in Low
STAT6	0.00109718061123157	0.00100421902969199	0.127727051766715	9.29615815395772e-05	Higher in High / Lower in Low
SIX1	0.000502116533724317	0.000459809688690069	0.126985338973709	4.23068450342479e-05	Higher in High / Lower in Low
IKZF2	9.75756087331205e-05	8.94062612733702e-05	0.126144553612492	8.16934745975037e-06	Higher in High / Lower in Low
PHOX2A	1.79133479084459e-05	1.64176556789821e-05	0.125786125225079	1.49569222946378e-06	Higher in High / Lower in Low
ZNF280A	2.62331855573969e-05	2.40932337358229e-05	0.122764478002365	2.13995182157401e-06	Higher in High / Lower in Low
TBP	0.000584348487463645	0.000536874488794983	0.122244130337285	4.74739986686617e-05	Higher in High / Lower in Low
DMRTB1	3.08036597666103e-05	2.83073520355148e-05	0.121924552892553	2.4963077310955e-06	Higher in High / Lower in Low
KLF17	0.000254446887647236	0.000234138942087133	0.119999591383911	2.03079455601026e-05	Higher in High / Lower in Low
ZSCAN22	0.00302413092256151	0.00278388810656778	0.119419369057222	0.000240242815993733	Higher in High / Lower in Low
HOXB1	1.78032485947914e-05	1.63941526785917e-05	0.118958481313055	1.40909591619965e-06	Higher in High / Lower in Low
DLX2	4.31048106070773e-05	3.97291936644012e-05	0.117649089300737	3.37561694267614e-06	Higher in High / Lower in Low
NOTO	2.59598539905775e-05	2.3928353277975e-05	0.11756068153941	2.03150071260249e-06	Higher in High / Lower in Low
ZNF436	0.00149476545787462	0.00137898313506202	0.116314309442005	0.000115782322812602	Higher in High / Lower in Low
ZNF823	0.00121985554777879	0.00112547512081338	0.11617614201819	9.43804269654084e-05	Higher in High / Lower in Low
CEBPB	0.000441448862652673	0.000407516782470622	0.115386824798196	3.39320801820509e-05	Higher in High / Lower in Low
FEZF1	0.000117115626583615	0.000108183235957272	0.114456526987549	8.93239062634266e-06	Higher in High / Lower in Low
ESX1	2.28254334771667e-05	2.10970107084538e-05	0.113603146709373	1.72842276871291e-06	Higher in High / Lower in Low
ZFY	0.00156483618153568	0.00144763829709366	0.112310446111738	0.000117197884442019	Higher in High / Lower in Low
MBD2	0.00163680768808185	0.00151423834590408	0.112292511453399	0.000122569342177768	Higher in High / Lower in Low
ZNF343	0.00146729336886932	0.00135832638253518	0.111327166559142	0.000108966986334146	Higher in High / Lower in Low
ZNF484	0.00150918080217309	0.00139770138311213	0.11070948175394	0.000111479419060963	Higher in High / Lower in Low
NFIC	0.00026749319012944	0.000248646114767619	0.105408234400885	1.8847075361821e-05	Higher in High / Lower in Low
CUX1	0.000473814622732364	0.000440477187356648	0.105255397440998	3.33374353757152e-05	Higher in High / Lower in Low
ZNF674	0.000550312507827132	0.000512177050229636	0.103608490236847	3.8135457597496e-05	Higher in High / Lower in Low
ZIM3	6.04995545779688e-05	5.63580467406507e-05	0.102302733955548	4.14150783731811e-06	Higher in High / Lower in Low
ZNF786	0.00158455684544734	0.00147716094660312	0.101252384253398	0.000107395898844226	Higher in High / Lower in Low
MZF1	0.00319556466970026	0.00297903735924134	0.10122466457103	0.000216527310458921	Higher in High / Lower in Low
SP7	0.000508867216474099	0.000474441976789561	0.101057569199199	3.44252396845373e-05	Higher in High / Lower in Low
TEF	0.000115679181133413	0.00010793790640189	0.0999275457620492	7.74127473152218e-06	Higher in High / Lower in Low
ZNF616	0.000491971739005399	0.00045996723180742	0.0970443360306522	3.20045071979789e-05	Higher in High / Lower in Low
GTF2IRD1	0.000750778602674743	0.000702315707496392	0.096267818597753	4.8462895178351e-05	Higher in High / Lower in Low
KLF3	0.00476859086201711	0.00446330676761177	0.0954500369958158	0.000305284094405341	Higher in High / Lower in Low
ZNF714	0.000543163724896562	0.000509201295764777	0.0931510244536261	3.39624291317855e-05	Higher in High / Lower in Low
PLAGL1	0.000651701433809746	0.000611111795183204	0.0927748273099707	4.05896386265418e-05	Higher in High / Lower in Low
NR1D2	0.00036284552661919	0.000340529749504766	0.0915746165880089	2.23157771144237e-05	Higher in High / Lower in Low
ZNF281	0.00757986729787254	0.00712609257439087	0.0890613643716759	0.000453774723481662	Higher in High / Lower in Low
NFATC3	0.000177915905947641	0.000167397527938424	0.0879172216234753	1.05183780092169e-05	Higher in High / Lower in Low
ZNF169	0.00166815780804538	0.00157000915330132	0.0874827988672515	9.8148654744059e-05	Higher in High / Lower in Low
VEZF1	0.00759271922320866	0.00714725098823907	0.0872282055561686	0.000445468234969589	Higher in High / Lower in Low
ZNF711	0.000665470095791112	0.000626475835037244	0.0871149620068	3.89942607538678e-05	Higher in High / Lower in Low
PRDM5	0.000694542615246141	0.00065521257906096	0.084100149555864	3.93300361851809e-05	Higher in High / Lower in Low
MYBL2	0.000292157921496484	0.000276078113454386	0.0816718574812747	1.60798080420985e-05	Higher in High / Lower in Low
ZNF28	0.00159936025567781	0.00151271743753203	0.080352407289152	8.66428181457882e-05	Higher in High / Lower in Low
FOXK1	0.000567411886284574	0.000537052773105845	0.0793324979178455	3.03591131787284e-05	Higher in High / Lower in Low
E2F8	0.000408007093920083	0.000386424149596175	0.078408958164737	2.15829443239082e-05	Higher in High / Lower in Low
NRF1	0.0045051353829096	0.0042729156216019	0.0763496310672273	0.0002322197613077	Higher in High / Lower in Low
VDR	0.0009769530449836	0.000926615272601416	0.07631875472932	5.03377723821837e-05	Higher in High / Lower in Low
THAP11	0.00213019482212053	0.00202192580337219	0.0752553209759803	0.000108269018748332	Higher in High / Lower in Low
ZNF141	0.000851761352741952	0.00080905844836976	0.0742053322858783	4.27029043721919e-05	Higher in High / Lower in Low
ZBED6	0.00051509821355277	0.000490026013091387	0.0719891853254648	2.50722004613823e-05	Higher in High / Lower in Low
SP1	0.0111827438776918	0.0106445671041734	0.0711569417833953	0.000538176773518414	Higher in High / Lower in Low
ZNF213	0.000894687985937327	0.000853718940363277	0.0676234491090449	4.096904557405e-05	Higher in High / Lower in Low
ANHX	1.8406069310692e-05	1.75853176713136e-05	0.0658098036186957	8.20751639378375e-07	Higher in High / Lower in Low
ZNF350	0.000342565675424516	0.00032738699839363	0.0653835544021716	1.51786770308854e-05	Higher in High / Lower in Low
ZNF691	0.000299828897007598	0.000286895026639996	0.0636164537990529	1.29338703676017e-05	Higher in High / Lower in Low
ARNTL	3.20514639963949e-05	3.07043361341858e-05	0.0619476474561381	1.34712786220907e-06	Higher in High / Lower in Low
ZNF684	0.000786750064091262	0.00075386595581605	0.0615973609782948	3.28841082752115e-05	Higher in High / Lower in Low
ZNF776	0.00142150249795969	0.00136299684423191	0.060634408009493	5.85056537277834e-05	Higher in High / Lower in Low
GBX1	9.97273714495707e-06	9.5733845825124e-06	0.058959855052897	3.99352562444673e-07	Higher in High / Lower in Low
SOX12	0.000109506801478642	0.000105157015937134	0.0584753160627297	4.34978554150815e-06	Higher in High / Lower in Low
MEF2D	0.000454815148375973	0.000437717927879998	0.0552788194741303	1.70972204959752e-05	Higher in High / Lower in Low
ZFP14	0.000751976213457739	0.00072386087677853	0.0549745761618428	2.81153366792094e-05	Higher in High / Lower in Low
GABPA	0.00320661201801752	0.00308759003438868	0.0545685982142599	0.000119021983628844	Higher in High / Lower in Low
TFDP1	0.0031993763288444	0.0030806651409171	0.0545488244298132	0.000118711187927301	Higher in High / Lower in Low
HIF1A	0.000830741763293729	0.000800708672031517	0.0531226460083753	3.00330912622121e-05	Higher in High / Lower in Low
ZNF264	9.29762831015285e-05	8.96321122673351e-05	0.0528469991684847	3.3441708341934e-06	Higher in High / Lower in Low
ZNF84	0.000817459231608302	0.000788442368210784	0.0521414717197896	2.90168633975183e-05	Higher in High / Lower in Low
ZNF713	0.000359302183420414	0.000346821997119044	0.0510022838195019	1.24801863013703e-05	Higher in High / Lower in Low
ZNF260	0.00105520151379174	0.0010186462540726	0.0508654016282891	3.65552597191468e-05	Higher in High / Lower in Low
ZNF566	0.00211573025248702	0.00204449779731496	0.0494091901568907	7.12324551720538e-05	Higher in High / Lower in Low
SOX10	0.000149823136820947	0.000144850161727941	0.0486991044064773	4.97297509300602e-06	Higher in High / Lower in Low
GMEB1	7.04060171570626e-05	6.80833500848196e-05	0.0483966347449608	2.32266707224301e-06	Higher in High / Lower in Low
GTF3A	0.000886571485142906	0.00085753987258406	0.0480332031610167	2.90316125588456e-05	Higher in High / Lower in Low
ZNF219	0.00135461246063074	0.00131158954711048	0.0465638591738398	4.30229135202547e-05	Higher in High / Lower in Low
FOXA2	0.000330791561395253	0.000320308822918297	0.0464588793184094	1.04827384769559e-05	Higher in High / Lower in Low
MSGN1	2.06308187507489e-05	1.99824959299282e-05	0.0460640546164528	6.48322820820715e-07	Higher in High / Lower in Low
