gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ABCA5,12.890111453658333,-2.0387248423233344,1.686196395038224,-1.209067252380835,0.22663700909245335,0.41702532733525205
ABCA7,261.0591042203594,-3.1203943257749116,0.9051464543226699,-3.447391646813591,5.660274000070991e-4,0.00859521849926918
ABCB1,181.51675201378757,-2.0841575277421733,0.6201834161593365,-3.3605502395548017,7.778738210279815e-4,0.010520215809494781
ABCB10,730.4914556136572,0.21789037201509565,0.3809148659309568,0.5720185571717478,0.5673094027090042,0.7343857730897333
ABCB6,206.2828608213658,0.4928398808077194,0.560136434035458,0.8798568542615485,0.37893686048406033,0.5739303570315017
ABCB7,406.1792424878114,-0.16937731919126445,0.3985692962504052,-0.42496328940714845,0.6708634363743506,0.8088499544758257
ABCB8,544.2283640639604,0.5318954536985049,0.24880068162060429,2.1378376065287124,0.03252992563280874,0.11798323029067179
ABCB9,35.301354106374035,0.04704605505132702,0.6357315161895982,0.07400302463107111,0.941007978554625,0.9708316813951696
ABCC1,1019.0976299890632,0.20776139448525524,0.8015403414170559,0.25920266735165265,0.7954788731705346,0.8888241125962959
ABCC10,296.8728980216417,-0.6669700802457008,0.4894749248955718,-1.362623591776427,0.17300116973989582,0.3493773269703589
ABCC2,1.7409811633458359,-0.009791766867661452,2.191971082766017,-0.004467105859492161,0.9964357770572753,NA
ABCC4,194.3272990316583,0.3257501610522465,0.5550806632984435,0.5868519344856089,0.5573031534772928,0.726538372987445
ABCC5,219.80087702533584,-0.6273003798912516,0.4148438188230816,-1.5121362581004887,0.13049920260202091,0.2940854226288163
ABCC6,0.9178932616995578,2.163297358371988,3.042832178514952,0.7109486266271119,0.47711607144413504,NA
ABCC9,1.3877906950587677,2.9244133392490195,3.0326860873998465,0.9642980694241067,0.3348965085228138,NA
ABCD1,206.13890392502395,-1.2850766607489739,0.5534129998407898,-2.3220933753248927,0.020227908318150578,0.08642421936714026
ABCD2,540.110722733224,-0.9885448937409222,0.704119520451654,-1.4039447352728198,0.16033530695147288,0.33278783976471266
ABCD3,561.0049799715882,0.3081855709938654,0.35941723124256186,0.8574590871128227,0.3911912163546525,0.5860959452252299
ABCD4,48.648377167542215,-1.6938080875803603,0.9563916509238323,-1.7710402280741537,0.07655401236713341,0.20708233283368063
ABCE1,2706.3075603211187,1.4384539144402257,0.45067681387781744,3.1917637432091275,0.0014140694508526003,0.015434482140471198
ABCF1,2894.0306198675216,0.6961453358117309,0.40518524557975827,1.7180915233368212,0.08577992273406852,0.22398416897216591
ABCF2,1581.4612052106563,1.3789797419051122,0.4194604800396113,3.2875081384899234,0.0010107826745677515,0.012377426977265089
ABCF2-H2BK1,285.01455412695486,-6.866940577411343,0.9290392215504801,-7.391443136223095,1.4524367739451275e-13,4.5116307507655957e-10
ABCF3,619.7168506346342,0.5006338755260009,0.3666845441375642,1.3652985475662283,0.1721592353107386,0.3480091965510238
ABCG1,49.09521921256048,-3.315227241570963,1.0537634107513612,-3.1460830844440864,0.001654729915744314,0.01724091851133273
ABCG2,81.29391793276783,-0.0826083483989761,0.7808025145965006,-0.1057992858048953,0.9157416034556818,0.9584590735955907
ABCG8,0.6485189580542174,3.4431125693683886,4.327092694385666,0.795710379358356,0.42620039259184067,NA
ABHD1,0.6226688114695209,1.2254928373895988,4.589989964405365,0.2669924873241769,0.7894749454453153,NA
ABHD10,573.7567100641726,1.0391914452195892,0.3361455285958592,3.0914926923481034,0.001991528842449096,0.019444146690663487
ABHD11,177.87317985975966,0.7199946489023121,0.3836784985791673,1.8765571997612218,0.060578808114141944,0.17775526516198067
ABHD12,847.8985992164379,0.13929041957319077,0.2385291209182522,0.5839556153016967,0.5592501740869409,0.7282747875070431
ABHD13,484.2727857713224,-0.6660749602537476,0.4020468118396799,-1.6567099666974887,0.09757812700617152,0.2431487262422494
ABHD14A,356.5212966915233,-0.6690601087014144,0.39970508730282156,-1.673884396158626,0.09415332142012285,0.23771845537124273
ABHD14B,1132.3381300784156,-1.2177662172582733,0.35656641231396785,-3.415257789861576,6.372167301077192e-4,0.009274516230461634
ABHD15,596.0556952160276,-0.2816075511250115,0.325635415002564,-0.8647939939910841,0.38715186822656494,0.5821001405887797
ABHD16A,500.09041289445815,0.28034006897076363,0.19282685689502746,1.453843481581911,0.14598970526849397,0.31371556423443614
ABHD16B,35.339379013822075,-0.39605803073750734,1.5086462528682532,-0.2625254462300343,0.7929163698636567,0.8875669443634747
ABHD17A,4527.624517391359,-0.9935910157488594,0.3783537648249427,-2.62608994047826,0.00863719917190636,0.05059072932681631
ABHD17AP1,2.7238993884227023,-0.5383908159746389,1.6694034490271878,-0.3225049141286821,0.7470702155384683,NA
ABHD17AP3,0.7101482066953713,-0.9209443919973134,2.689428427019417,-0.34243127005910257,0.732026359218013,NA
ABHD17AP5,0.5357157251879571,-1.6759712485980995,4.579805667608279,-0.36594811444769126,0.7144037926389588,NA
ABHD17B,565.4420753039655,-0.5790540896721271,0.278669461887347,-2.077924454837508,0.03771631772862492,0.12988958252097868
ABHD17C,39.420387852285955,-0.23976859456836935,0.738986503340634,-0.3244559859814498,0.7455928394601972,0.8584830838906055
ABHD18,155.64372222362266,0.4949928777418019,0.42748896365765987,1.15790796914748,0.24690159506776416,0.4414415828117512
ABHD2,1194.0786094104121,-0.40128346142651783,0.4285770370831362,-0.9363158235392721,0.3491106034407911,0.544949884157874
ABHD3,502.0229754440804,-0.1775949549098811,0.2526436456209097,-0.7029464543761424,0.48208911946686955,0.6669838592243452
ABHD4,334.60257654032813,-1.7702196484011037,0.4972236785127012,-3.5602078599639433,3.705613581610647e-4,0.006606957962021159
ABHD5,172.360427765287,1.026290626972417,0.4653413421368674,2.205457658800842,0.027421995833161204,0.10568750034638354
ABHD6,181.0818657304273,0.6879565874291689,0.27025605558949756,2.5455732561794395,0.010909846977767639,0.05857713197978615
ABHD8,402.3677084071658,-0.5307150931655625,0.4444805583042605,-1.1940119387680213,0.23247329798147642,0.42335924390902147
ABI1,1891.661910776217,-0.718289388055193,0.26940662229055307,-2.666190541079288,0.007671619867883252,0.04717907184155347
ABI2,481.59172677996537,0.43896815502679404,0.26241086478829784,1.672827668095737,0.09436122641213514,0.23806114995940378
ABI3,2042.9975257088558,0.1234258092698292,0.41841820779354433,0.2949819271027753,0.768007685830743,0.8724503319919242
ABI3BP,0.7806724570283204,1.189631748189688,5.224818850185653,0.22768861128025844,0.8198883267952949,NA
ABITRAM,269.9479416482187,0.40500803255544454,0.48377310286594627,0.8371859248811367,0.40248806783085794,0.5966404034343462
ABL1,517.860202999931,-0.45502582377779405,0.5459413867650997,-0.833470102851126,0.4045796524193527,0.5985207607482577
ABL2,175.59010769878805,0.5200827103317686,0.37420809920351555,1.3898221642950548,0.16458288590486342,0.3383843635071044
ABLIM1,1041.2196211970695,-4.466051457387772,0.9516559538625601,-4.692926513264654,2.693242557127685e-6,2.4774586655023945e-4
ABLIM2,1.8549397093445557,-1.8287376762054144,2.033938368388143,-0.8991116469545012,0.3685931949540156,NA
ABLIM3,2.8175757515501862,-0.006242122091190839,2.3533101859338506,-0.00265248590198653,0.9978836249327481,NA
ABR,444.2229034812987,-0.4373497431543844,0.48987103458749187,-0.8927854726554014,0.3719720674906374,0.5676449225992665
ABRACL,2537.2104953839284,-0.5712312012307211,0.4384876022538876,-1.3027305636339839,0.19266676371305297,0.37529506476398494
ABRAXAS1,121.70024530487841,-1.2558095542617724,0.611113936393774,-2.0549515883607437,0.039883680913756464,0.1347383984954996
ABRAXAS2,614.1584236439267,0.14318557726883252,0.27308190146497585,0.5243319916138668,0.6000476494127612,0.7576258976792511
ABT1,2051.8189798768162,0.12787415007438638,0.2877501880397728,0.444392933139323,0.6567585218163412,0.7979553332380275
ABTB1,747.3297024743345,-2.77573193254125,0.5800606010485108,-4.785244727057603,1.7077911599950496e-6,1.8364768319101694e-4
ABTB2,574.8036655720243,3.5609675442647943,0.9177732340745781,3.880008058695936,1.0445300400272267e-4,0.0029159001300211613
ABTB3,465.37245641641954,-1.5881122788590023,0.5374781786330093,-2.9547474520698023,0.0031292509268550386,0.02613985867236129
ACAA1,1232.1276209604187,-0.397965284960359,0.2399330585365928,-1.658651322946664,0.0971860734446285,0.24252841011594659
ACAA2,3241.895195779428,0.05082112622836567,0.22697969488927897,0.2239016413038897,0.8228338385760663,0.9049749866793815
ACACA,191.10217145247103,1.1953421739730272,0.7791207138339941,1.5342194768392678,0.12497566763146632,0.2855571516882374
ACACB,39.520520160110806,-0.7003377669213094,0.8599630070871397,-0.8143812712287338,0.4154265644584175,0.609489204388935
ACAD10,157.3421456754885,-0.9222793442639723,0.2802789638127747,-3.2905764018738544,9.998234669802023e-4,0.012292515572292826
ACAD11,57.58297111811224,-0.16751650423309422,0.513960212106692,-0.3259328257073717,0.7444751793085223,0.8579077796423769
ACAD8,359.1725305744048,-0.3214859661910945,0.43834833325602096,-0.7334029624411231,0.4633126929012105,0.650794298647915
ACAD9,684.9912542574933,1.0069793120260644,0.40728822824652616,2.472399745903172,0.01342093510133366,0.06717065847176827
ACAD9-DT,1.592295326142442,0.6240164049584878,2.1915898804825136,0.2847322897937002,0.7758492504768183,NA
ACADM,1272.773859340962,1.2593830472085967,0.42464928409797825,2.9657015668440936,0.0030199337726422295,0.025477562822235823
ACADS,465.00605672474194,-0.69222952651575,0.24999100756394693,-2.769017706921637,0.0056225579414692405,0.038517927216794666
ACADSB,491.7820695381675,-0.5335473392033099,0.453866965765439,-1.1755588739609883,0.23977119784216105,0.4320505933725512
ACADVL,3750.0701715153123,-0.04042060493745799,0.3567874538940248,-0.11329043243057524,0.90980030222095,0.9551495781996497
ACAN,1.3669810718143267,0.7398375298255674,2.245065593749961,0.32953938267336214,0.7417480316348966,NA
ACAP1,3643.8658519795554,-1.6395524603346356,0.49294870723968237,-3.3260102648721412,8.809868414905212e-4,0.011387542263728598
ACAP2,794.0441165715467,-1.1002648438332903,0.3880393315852591,-2.8354467041739624,0.004576164972439103,0.03381480191075418
ACAP3,307.63923972997526,-0.5029476363368511,0.40620266590798915,-1.2381692158829312,0.21565332346098287,0.40469783080363875
ACAT1,828.2653339058908,0.042063331227792836,0.46912892728998623,0.0896626253059682,0.9285553169555556,0.9650194085784178
ACAT2,1667.2656468677947,0.8801321827169938,0.41581600927499607,2.116638520608105,0.03429053825187875,0.12208359037215866
ACBD3,642.5578163961758,0.025023712775498048,0.1729407004700188,0.14469533607466906,0.88495142167874985,0.941818247075168
ACBD4,187.53248034462865,-0.6579335716143175,0.24537160546020204,-2.681376153448329,0.007332004828424081,0.045716502135580116
ACBD5,455.4022104270978,0.17987378371148297,0.42060359915122497,0.4276563112499916,0.6689013619331132,0.8080394915919183
ACBD6,886.4046667080066,0.192064567197277,0.2975271430117012,0.6455362870530553,0.5185797107108356,0.695635102077461
ACBD7,32.29956014446862,-0.43198639459283705,0.7422287296731822,-0.5820124946969503,0.5605582647686926,0.7292319562973196
ACCS,48.116745192815955,-1.3377017137700158,1.4021400651589013,-0.9540428570653654,0.3400619491398571,0.5359977253680448
ACD,704.3730664929102,0.6095472969507069,0.3779318270930568,1.6128498667052464,0.10677712919686073,0.2571745682706725
ACE,40.982485138347315,-6.077202143678685,2.475902185253919,-2.45454048220222,0.01410647803807187,0.0694501668111847
ACER1,4.717946776201557,-2.90426147772266,1.7151926908418789,-1.6932566779404494,0.09040662040077815,0.23158516791160633
ACER2,14.522820259374406,-0.04672501705673237,0.7228925668011978,-0.06463618413382051,0.9484636741618484,0.9754663752176954
ACER3,274.54312881228975,1.675256162136791,0.6401919845447602,2.616802775698705,0.008875760839307573,0.05143562353556988
ACHE,5.809660212049968,1.5664203705319468,1.456568765717841,1.0754180697812559,0.2821875952966609,0.4774520310448766
ACIN1,1620.6107650707838,0.40604294712654493,0.579273062014048,0.700952579625907,0.48333260936111294,0.6677362657146652
ACKR2,26.97537247562283,1.4389923804154314,0.5821125809066006,2.472017316949754,0.013435300810521928,0.06722052535277519
ACKR3,24.14368580919437,-2.9096157574111334,0.9669807789682356,-3.008969589360071,0.002621353530556389,0.023017865676593478
ACKR4,1.904551809571517,2.391083206978306,1.7057199617464924,1.4018029105610443,0.1609741090903653,NA
ACLY,4573.93727800323,0.4558151765443698,0.2985764699261802,1.5266279243540697,0.12685355918370214,0.28863921383782515
ACO1,183.69904318597003,-0.867875273730245,0.38004217514750993,-2.283628845649531,0.022393353029656386,0.0929321905914698
ACO2,2482.509588778257,0.3892021595550714,0.24633081047843697,1.5799978849545537,0.1141073508420305,0.2685603032302413
ACOT1,55.74977796187296,-0.6240115470243612,2.479173623860538,-0.25170143027443886,0.8012718513869302,0.8923885681269812
ACOT11,8.312310199746213,0.889698947059171,1.667207172113302,0.5336463049948467,0.593586265164479,0.7529541675578663
ACOT13,516.6320680658365,0.5459557410712216,0.5733121684272381,0.9522835396446178,0.340953203423363,0.5367748881979043
ACOT2,605.1681962291318,-0.8906721630044351,0.4623861901892145,-1.9262516526282074,0.05407295908094652,0.16494088796764947
ACOT4,28.87613771103677,-0.24332896725746422,0.8335845273777249,-0.2919067704182611,0.7703579067892303,0.8738200294660189
ACOT7,2067.3303498793152,1.8451611663009007,0.7920302640061996,2.3296599260839077,0.0198241321577025,0.08522367625228526
ACOT8,500.1898144050589,-0.689458711163155,0.35432521099545217,-1.94583588682885,0.05167445632333523,0.16051036372199531
ACOT9,570.9072762636642,0.2796298767089528,0.2977116579836087,0.9392641141528577,0.34759515841800237,0.5436626107797702
ACOX1,447.2016091323459,-0.23969468905428015,0.2548142351248817,-0.9406644371214519,0.3468768490154853,0.5429284014418266
ACOX3,310.60372136600427,-0.08465302381874362,0.25480077089799635,-0.33223221232965783,0.7397139219327222,0.8544348624437524
ACOXL,124.53528503551141,1.2756842865398446,0.48674340872871436,2.620855801358874,0.008770935220778504,0.0510412274471371
ACOXL-AS1,2.928348528055605,1.547878531620574,1.6640715816660148,0.9301754495866627,0.3522802509319157,NA
ACP1,2452.014650395604,0.5272513330450478,0.3438299739040376,1.5334652969848488,0.125161250835128,0.2859384051843813
ACP2,604.2676474637019,0.04676876503599299,0.3599001082324499,0.12994929416855383,0.8966065437984246,0.9486353064809652
ACP5,605.6692856068181,-2.3515069642061506,0.9413810373348028,-2.497933218267956,0.012491972449224155,0.06418318280607431
ACP6,97.79012406263784,-0.8306139975406874,0.5705234381287929,-1.455880586194568,0.1454256333024368,0.3130320581517071
ACRBP,2.4815351556367715,-4.787346023685526,3.2221362418498254,-1.485767721894067,0.13734057067748803,NA
ACRV1,2.9697746833657948,3.0079951967315512,1.5939021283179446,1.8871893971971216,0.059134855891244384,NA
ACSBG1,2.022165102216419,2.3419520119014194,1.6252831180970795,1.4409501863548753,0.14959875628128022,NA
ACSF2,190.09873251225167,-1.7009087251261394,0.5194328143965982,-3.274550005282221,0.001058304068024313,0.012763486129522609
ACSF3,384.3275147481808,-0.8710909266004666,0.23710291464161232,-3.6738937938284937,2.3888205695871912e-4,0.004958065881147991
ACSL1,547.2234328922183,1.4674577475022272,0.37943781837911217,3.867452521656734,1.0997823195871085e-4,0.0030150226247926655
ACSL3,615.5351001929412,0.5702879073778485,0.3109591817208451,1.8339638798310467,0.06665935603349664,0.189058017576429
ACSL4,1418.9527640560098,0.9346528632919126,0.35412078104502426,2.639361803432477,0.008306228116718113,0.04954535286808031
ACSL5,1820.9095886984828,0.4229487359775832,0.3409881465821117,1.2403619897553682,0.2148415333950138,0.40386928658646565
ACSL6,651.259288974342,1.366155444805995,0.9931012779978594,1.3756456416612723,0.1689313687859652,0.343960292438123
ACSM2A,4.91825685364637,4.183042228253775,1.5222858599780837,2.7478690686347162,0.0059983957327473065,0.04029718558691217
ACSM2B,1.5425469217799201,3.071993991002951,2.822694896837973,1.0883195326722157,0.2764540705239809,NA
ACSM3,34.55054043921019,-0.5688148304531813,0.7543644239417049,-0.7540318875073801,0.4508300746125342,0.6414141964231105
ACSS1,1388.647830292438,-1.5996480813178051,0.4861138081722776,-3.290686366907096,9.994327439630376e-4,0.012292515572292826
ACSS2,193.21460527623196,-0.6053908618780841,0.5381041766788867,-1.1250439749687182,0.2605704001968184,0.4555656069390218
ACTA2,310.49493328917424,-0.18823307701925243,0.7143136420607281,-0.26351600464498703,0.792152889429427,0.8870218014767552
ACTA2-AS1,1.4206882484042225,0.4615289995170006,2.6929217856140872,0.17138596523023586,0.8639202896312653,NA
ACTB,233115.72471715647,0.5064015197369296,0.388638760444218,1.3030134183170705,0.19257018057074854,0.37529506476398494
ACTBP2,1.7490056716876188,0.6294942849011836,2.0172318493508685,0.3120584701772137,0.7549960875822171,NA
ACTG1,81415.60354115866,0.17045597336034018,0.36214114415962345,0.47068933234829324,0.637862603431497,0.7856655940012868
ACTG1P1,0.5394769768053432,-1.7201189951083662,4.030388378983002,-0.42678740442934887,0.6695341814494951,NA
ACTG1P10,1.3732711504444919,0.14471529868065,2.2249045528636704,0.06504337388064006,0.9481394659861,NA
ACTG1P14,0.8467015335031454,0.5431463967764396,3.225558123542772,0.16838834582211096,0.8662777758834388,NA
ACTG1P17,2.797622070635465,-1.7636549745712278,1.4208725364846844,-1.2412478454503777,0.21451420487723277,NA
ACTG1P2,0.7740088597592755,-1.646623565690282,3.115594879893462,-0.5285101655278713,0.5971452933749903,NA
ACTG1P20,0.8669578911843705,0.06027866470101671,3.7291058743167675,0.016164374714102408,0.9871032566082841,NA
ACTG1P25,3.0584459907996826,2.220481782145283,1.4868737027591115,1.4933896389618397,0.13533522350967553,NA
ACTG1P3,0.9476250922629617,-0.2593307992261271,3.2015776462897407,-0.08100094012296144,0.935441204853253,NA
ACTG2,7.608490145600362,5.753276503591247,1.567727194836823,3.6698199294744502,2.4272138811616008e-4,0.0050153661658102365
ACTL10,134.12953931836748,-0.5991812728979568,0.3486214301125638,-1.7187161234020856,0.08566607471665293,0.22382742439459224
ACTL6A,1412.7153044544418,1.0838233543311948,0.3096091959364187,3.5006174511488624,4.641816439092455e-4,0.007613376694408355
ACTL8,1.587834734768603,4.13647966857369,2.451565694186173,1.6872807766821214,0.09154937555652669,NA
ACTMAP,194.9748033734569,-0.5059638088022271,0.4520530228844445,-1.1192576604704256,0.2630302328986645,0.4579263090140927
ACTN1,1812.7646661571891,1.1272653558180397,0.8262765790940345,1.3642712190317947,0.1724822206240066,0.34852501110607126
ACTN3,6.432934067598037,-2.9764643337847247,2.116380606828988,-1.4063936912767387,0.15960725258561795,0.33183512353986977
ACTN4,7024.586306245587,0.16286962235039748,0.4404040867835232,0.36981859895967456,0.7115176562395733,0.8370473505992514
ACTR10,181.67164316471923,-0.20917834856418366,0.5341964493540532,-0.3915756999454428,0.6953717455620025,0.8266505686828944
ACTR1A,2365.239833444715,0.09246048817269072,0.24429056729165324,0.3784857074006633,0.7050698093421897,0.8333139310104672
ACTR1B,1654.5199803816342,-0.05985441047821534,0.2606462177434407,-0.22963851536541854,0.8183726756145477,0.9027649138708962
ACTR2,12083.023326720766,-0.3031966286596359,0.21184143707552314,-1.4312432583788786,0.15236050970131693,0.32290700668134764
ACTR3,9855.452877578036,0.20036409421644266,0.21933641478971466,0.9135012734138952,0.3609789641645428,0.557120354031996
ACTR3-AS1,9.890204140681364,-0.5292634009327583,0.7652936570199834,-0.6915821084858907,0.4891998006402271,0.6723745234722114
ACTR3B,128.53616638407732,0.429644695096994,0.552681014588463,0.777382764662028,0.43693297798239805,0.6293120707216768
ACTR3C,16.705718914784967,0.07570110310231913,0.6282577438598619,0.12049370476077234,0.9040920661871498,0.9514463025966766
ACTR5,282.76630342053636,0.41775269647441926,0.29558826728456555,1.4132925515350205,0.1575697231550508,0.32912467730227424
ACTR6,425.40698740181193,-0.22047001251166995,0.23368450005192992,-0.943451587343947,0.34544996706427716,0.5414165038562571
ACTR8,495.23088840969154,0.08664422627439154,0.22403719306442238,0.38674036703127596,0.6989484284910976,0.8287309950294297
ACTRT3,17.595042823887663,1.617568795115911,0.6522504980569092,2.4799809274730173,0.013138941045892772,0.0663464384162641
ACVR1,219.24854666073904,-0.7800948655938078,0.45293589393608774,-1.7223074524181659,0.08501383842484506,0.22278249635455516
ACVR1B,168.32341575223768,-0.8076966506093697,0.91476615884493,-0.8829542313078609,0.3772610007092485,0.5721866786680795
ACVR1C,7.748637956053671,1.0166842617155838,0.7760355339423683,1.310100140067925,0.1901619610762198,0.3718019392616999
ACVR2A,52.01179731070055,-2.6269262698697364,0.7682743621045277,-3.419255411144814,6.279275601167506e-4,0.00919314845923565
ACVR2B,100.1457648075102,-0.5518248518241391,0.29984618104715016,-1.8403597801279512,0.06571543417426942,0.18725036011216536
ACVR2B-AS1,1.4535412575214093,-2.747911835054101,2.2008532424498743,-1.248566593197859,0.2118236374183443,NA
ACVRL1,0.9616592159017447,-1.12871687881834,3.40884886964038,-0.33111379294952875,0.74055853347671,NA
ACY1,476.07513616571424,0.7300113895380049,0.5197770403252269,1.4044702495539885,0.16017886474032386,0.33254233192766536
ACY3,7.528013932588678,0.3705493644348603,1.3228716327502514,0.280109842301545,0.7793932337884616,0.8800210638780767
ACYP1,226.7256817611276,1.4811904169683674,0.4463910329876654,3.318145543952482,9.061725331609577e-4,0.011569610853986475
ACYP2,153.18666837111215,-1.2392662176470381,0.5646955914046293,-2.1945739200202983,0.028194176048926444,0.10773900607284954
ADA,1446.6646508314989,-0.9754183079506591,0.36009182471998674,-2.7088043687444454,0.006752614305420323,0.04350735039821448
ADA2,806.3619757867607,-2.774130896072854,0.9124588842025748,-3.0402804379478976,0.0023635795548189236,0.021676792673924902
ADAD1P1,0.8510743316016278,-3.667153969282788,3.6988511973914546,-0.9914305208787474,0.32147540314395,NA
ADAM10,1070.1457523620438,-0.5818913271005829,0.3733905320082153,-1.5583987198898235,0.11913875990259819,0.2771197730941443
ADAM11,0.3570455241634935,1.0789743398833063,5.647454875309588,0.1910549732058121,0.8484825239281095,NA
ADAM12,37.05950207675202,-2.9465176131688158,1.279493964176127,-2.302877305924686,0.02128574735997722,0.08978822159857792
ADAM15,780.6521680786975,0.47417807859480365,0.3520313520892152,1.3469768410702034,0.17798769152389396,0.35578898410392207
ADAM17,194.6305948752703,-0.05626568113540562,0.5699917231606331,-0.09871315468128126,0.9213660239559032,0.9611490416025142
ADAM19,3844.941156687296,1.1007248501177007,0.7224556042216986,1.5235882228410582,0.1276116069825571,0.28980445510325487
ADAM1B,2.2879057074070825,-1.042293079523196,1.874487072455525,-0.5560417539491599,0.5781823114483207,NA
ADAM20,0.8195228443034763,-0.8744222318965761,3.7109821248504624,-0.23563094687011238,0.8137190573885708,NA
ADAM21,1.198599649068128,0.9332941769094117,2.8791132980679497,0.32416028140876074,0.7458166906840563,NA
ADAM22,29.678023327234474,-0.458392325889459,0.7810652902916664,-0.5868809324740132,0.5572836765800936,0.726538372987445
ADAM23,4.873337519155254,-2.052431139368185,1.7566334635057836,-1.1683889564941259,0.2426499075109824,0.4357287088250391
ADAM28,5.973882849735113,-6.734160293200764,3.4093968689439795,-1.975176417430861,0.04824813115005642,0.15313842499716515
ADAM8,1716.3521455367795,-0.9364562282644983,0.3939755829078107,-2.3769397619842514,0.017456938698405332,0.07888945070276691
ADAM9,113.30889589894305,1.6372618376120525,1.1301463740447,1.4487166222127743,0.14741673650418427,0.31569563155235114
ADAMDEC1,1.3646476887129235,3.9992619775045006,4.04075837195465,0.9897305429747645,0.3223058419825603,NA
ADAMTS1,7.229773663459225,-4.8278660800927655,3.2268292258762945,-1.4961641110033288,0.1346108944126364,0.29922512450153077
ADAMTS10,10.148828525420702,-1.9472828709123946,1.5086421969878927,-1.2907519588145406,0.1967897012324092,0.38047337779423757
ADAMTS13,5.028343050674727,-4.31901948266114,1.796444254685479,-2.404204567659859,0.016207700734376676,0.0753858026847188
ADAMTS14,2.1281888678584915,1.8295347834584859,1.7146892744142834,1.0669774464434276,0.2859820204615765,NA
ADAMTS17,14.740564928215301,-2.503813929424946,1.1362697444447205,-2.203538325002683,0.027556828831908135,0.10599314263557612
ADAMTS2,0.5646682175638998,0,5.733594542094352,0,1,NA
ADAMTS4,18.021301912868406,-1.137861287721179,1.0344333988188579,-1.0999850633403925,0.27133862991385554,0.4664873765801142
